client_id,clnt_tenure_yr,clnt_age,gendr,num_accts,bal,calls_6_mnth,logons_6_mnth,bal_category,account_since_child
101246,6,59,M,3,315998.6,4,8,alto,no
101818,13,46,F,2,41108.67999999999,4,7,medio,no
102859,7,72,U,2,57714.95,2,5,medio,no
102884,6,66,F,2,385418.25,2,5,alto,no
103515,18,45,F,2,59792.4,1,6,medio,no
103622,4,24,U,2,44031.67,1,4,medio,no
103627,11,63,M,2,307115.78,6,9,alto,no
103669,5,38,M,2,49681.33,6,9,medio,no
104190,5,24,U,2,30677.45,6,9,bajo,no
104328,8,36,M,3,125732.44,6,9,medio,no
104643,11,64,M,3,100801.42,5,8,medio,no
104781,10,39,M,2,28228.64,1,4,bajo,no
104884,28,83,M,3,182794.47,5,8,alto,no
104972,15,54,M,2,45897.02,5,8,medio,no
105007,9,35,F,2,34897.47,3,6,bajo,no
105026,15,62,F,2,56041.6,6,9,medio,no
105357,23,82,F,2,448385.03,3,6,alto,no
105360,5,56,U,2,49990.47,2,5,medio,no
105623,10,36,U,2,25662.19,6,9,bajo,no
106102,5,61,U,2,41637.32,0,3,medio,no
106137,8,51,F,2,57980.78,3,6,medio,no
106457,9,91,M,2,289064.42,6,9,alto,no
106501,30,53,F,2,253179.08,3,6,alto,no
108335,4,25,U,2,29973.03,6,9,bajo,no
108419,8,62,U,2,265422.21,6,9,alto,no
108438,6,28,U,2,27972.64,4,7,bajo,no
108892,4,49,U,2,30917.58,1,4,bajo,no
109175,4,38,U,2,47264.48,4,7,medio,no
109413,21,51,M,3,2149931.05,2,5,alto,no
109465,5,27,U,2,52054.67,0,3,medio,no
109662,17,54,M,2,177964.89,6,9,alto,no
109859,28,67,F,2,533338.01,3,6,alto,no
109932,12,44,M,4,118520.54,4,7,medio,no
110028,16,62,M,2,246589.93,5,8,alto,no
110212,21,54,F,3,72596.48,1,4,medio,no
110288,5,47,U,3,46136.5,1,4,medio,no
110772,6,55,U,2,50050.5,3,6,medio,no
110890,22,83,F,2,158661.21999999997,0,3,alto,no
111012,8,30,U,2,59543.55,4,7,medio,no
111162,5,33,M,2,46694.66,5,8,medio,no
111304,8,33,U,2,99011.94,0,3,medio,no
111477,20,55,F,3,84826.22,5,8,medio,no
112128,10,28,U,2,82314.39,3,6,medio,no
112766,4,36,U,2,93009.16,0,3,medio,no
113597,9,31,F,2,90741.84,6,9,medio,no
113852,8,25,M,2,49981.74,4,7,medio,yes
113903,14,69,F,2,63151.94,0,3,medio,no
113951,12,64,F,2,33519.11,1,4,bajo,no
113964,12,53,M,2,50369.36,6,9,medio,no
114459,22,49,U,2,35746.35,5,8,bajo,no
114541,11,35,M,3,115103.84,3,6,medio,no
114542,22,26,M,2,35817.09,6,9,bajo,yes
114566,17,49,M,4,1207869.8299999998,6,9,alto,no
114780,7,28,U,2,58839.75,4,7,medio,no
115163,17,38,M,2,47596.06,2,5,medio,no
115570,12,25,F,2,41511.2,1,5,medio,yes
115597,16,54,M,2,24678.8,6,9,bajo,no
115834,6,43,U,2,77246.63,2,5,medio,no
115839,15,52,F,2,45493.92,4,7,medio,no
115973,9,30,M,2,60878.64,1,4,medio,no
116248,21,43,M,2,185805.4,4,7,alto,no
116345,14,51,F,2,99985.54,0,3,medio,no
116384,4,31,U,3,66811.1,6,9,medio,no
116505,4,25,U,2,38586.87,2,5,medio,no
116682,11,45,F,2,52619.65,2,6,medio,no
116693,4,61,U,2,46047.78,3,6,medio,no
117032,10,59,M,2,298122.4,6,9,alto,no
117276,5,71,U,2,28116.18,1,4,bajo,no
117320,13,58,F,2,44851.36,3,6,medio,no
117457,6,26,U,2,24717.84,6,9,bajo,no
117520,7,26,U,2,57780.36,1,4,medio,no
117621,14,35,M,2,102118.4,3,6,medio,no
117883,29,63,M,2,226624.83,5,8,alto,no
117916,6,28,U,3,180578.01,6,9,alto,no
117979,7,67,U,2,202254.49,6,9,alto,no
118358,26,72,M,3,669465.1000000001,6,9,alto,no
118415,29,56,M,3,607775.8200000001,2,5,alto,no
118446,4,55,F,2,27797.44,1,4,bajo,no
118576,15,50,M,2,34221.69,0,3,bajo,no
118723,29,74,F,3,450736.36,5,8,alto,no
118964,17,21,U,2,62100.92,1,4,medio,yes
118966,6,63,U,2,77358.67,4,8,medio,no
119006,6,25,U,2,36554.67,1,5,bajo,no
119599,5,33,U,2,45872.53,5,8,medio,no
119634,13,34,U,2,86417.53,2,5,medio,no
120089,14,43,F,2,129764.11,0,3,medio,no
120309,16,64,F,2,91747.33,3,7,medio,no
120351,4,29,U,2,91840.51,6,9,medio,no
120660,9,72,M,3,965677.89,3,6,alto,no
120830,21,52,F,2,281501.51,6,9,alto,no
120872,15,64,M,3,187496.06,6,9,alto,no
121029,5,65,U,2,29846.31,2,5,bajo,no
121238,7,29,U,2,31603.84,1,4,bajo,no
121354,5,30,U,2,35592.44,5,8,bajo,no
121536,15,83,M,2,239663.64,1,4,alto,no
121672,13,40,F,2,40925.62,1,4,medio,no
122093,8,59,M,2,26705.02,2,5,bajo,no
122493,6,57,F,2,209992.95,3,7,alto,no
122526,14,33,M,2,91617.46,4,7,medio,no
122790,8,37,U,2,25713.03,0,3,bajo,no
123141,10,23,M,2,27011.22,5,8,bajo,yes
123311,5,41,U,3,159890.91999999998,2,5,alto,no
123552,20,47,M,2,177890.15000000002,6,9,alto,no
123853,15,53,F,2,32072.03,0,3,bajo,no
124118,7,49,U,3,113741.37,4,7,medio,no
124572,15,51,M,2,88213.62,6,9,medio,no
124614,21,50,M,4,362860.53,4,7,alto,no
124624,5,26,U,3,72747.26999999999,6,9,medio,no
124646,10,40,F,2,45483.69,0,3,medio,no
124916,4,25,M,4,122076.85,5,8,medio,no
125022,7,45,U,2,207836.19,6,9,alto,no
125124,16,73,F,2,41000.57,4,7,medio,no
125273,15,60,F,2,396376.83,6,9,alto,no
125305,11,33,M,2,74182.76999999999,6,9,medio,no
125679,4,22,U,3,77553.06,4,7,medio,no
125750,6,40,U,2,38720.69,0,3,medio,no
126090,23,73,M,3,551843.62,6,9,alto,no
126171,15,72,F,2,248391.88,2,5,alto,no
126259,15,56,F,2,199972.66,0,3,alto,no
126285,15,48,F,2,185926.18,0,3,alto,no
126288,23,56,U,3,175637.0,5,8,alto,no
126309,5,43,U,5,300826.63,5,8,alto,no
126524,19,51,M,3,556338.91,6,9,alto,no
126758,16,42,F,2,161496.86,6,9,alto,no
126759,14,22,M,2,83487.35,6,9,medio,yes
126853,8,57,F,2,26875.35,2,5,bajo,no
126893,35,73,F,2,49327.7,3,6,medio,no
127331,7,55,U,2,81821.54000000001,6,9,medio,no
127396,23,56,F,2,81633.45,0,4,medio,no
127477,11,67,F,2,32526.56,4,7,bajo,no
127825,7,46,U,2,49371.3,6,9,medio,no
127921,5,25,U,3,53886.83,1,4,medio,no
128147,9,26,M,2,54746.26,6,9,medio,yes
128230,6,67,U,3,679606.67,5,9,alto,no
128801,9,72,M,2,125593.39,0,3,medio,no
128919,14,37,F,2,24015.38,3,6,bajo,no
128983,16,35,F,2,31109.95,2,5,bajo,no
129549,5,69,U,2,77577.17,5,8,medio,no
129659,15,67,M,3,4467812.83,6,9,alto,no
130031,17,54,F,2,32328.41,3,6,bajo,no
130452,25,31,F,2,31073.21,1,4,bajo,yes
130952,14,45,M,2,35887.07,1,4,bajo,no
131064,8,28,F,3,78022.38,4,7,medio,no
131973,23,49,M,3,420269.07,6,9,alto,no
132547,8,55,F,2,302203.09,0,3,alto,no
133096,8,43,U,2,42900.22,1,4,medio,no
133101,6,33,U,2,56049.17999999999,2,5,medio,no
133340,13,50,F,2,52800.09,1,4,medio,no
133394,6,30,U,2,43707.92,2,5,medio,no
133471,6,33,U,2,33965.1,1,4,bajo,no
133487,27,64,M,2,107434.82,4,7,medio,no
133522,3,58,U,2,28513.9,2,5,bajo,no
133565,6,30,U,2,144291.78999999998,0,3,alto,no
133631,14,27,F,2,72227.67,6,9,medio,yes
133742,13,65,F,2,161846.71000000002,2,5,alto,no
133779,13,69,M,2,73034.15,1,6,medio,no
134164,4,40,U,2,30632.39,1,4,bajo,no
134207,6,57,U,2,48640.71,2,5,medio,no
134282,12,95,F,2,43471.96,3,6,medio,no
134286,9,69,M,2,95529.96,5,8,medio,no
134582,11,52,F,2,50558.26,0,3,medio,no
134657,8,50,F,2,63041.39,0,3,medio,no
134829,7,61,F,2,378090.54,1,4,alto,no
135199,4,32,U,2,45417.28,6,9,medio,no
135254,16,62,F,2,94161.15,6,9,medio,no
135842,21,34,M,2,75627.66,4,7,medio,yes
135917,9,37,M,3,31593.57,6,9,bajo,no
135969,26,82,F,2,269488.02,4,7,alto,no
136138,4,25,M,3,69573.76,6,9,medio,no
136237,12,51,M,3,285189.97,2,5,alto,no
136873,5,44,U,2,50678.66,2,5,medio,no
136978,9,65,M,2,380623.0,5,8,alto,no
136986,12,38,F,3,85222.01,2,5,medio,no
137016,14,46,M,2,25073.38,0,3,bajo,no
137061,15,31,M,2,135171.63,4,7,medio,yes
137412,20,67,F,2,58495.2,3,6,medio,no
137555,5,29,U,2,62900.16,6,9,medio,no
137781,11,53,M,2,409961.94,2,5,alto,no
137816,7,24,F,2,24841.84,1,4,bajo,yes
137933,10,40,F,2,34500.19,6,9,bajo,no
138002,11,36,M,2,26687.35,1,4,bajo,no
138093,14,56,F,2,111851.95,5,8,medio,no
138395,15,70,F,2,436151.11,6,9,alto,no
138686,23,61,F,3,59272.64,6,9,medio,no
138741,16,54,M,2,227433.6,5,8,alto,no
138790,6,33,F,2,38293.17,2,5,medio,no
139079,9,59,M,3,258003.35,5,8,alto,no
139808,15,69,M,2,104189.58,6,9,medio,no
139872,7,27,U,2,52997.85,6,9,medio,no
139979,9,50,M,3,335174.23,6,9,alto,no
139996,4,33,U,2,50240.32,6,9,medio,no
140020,23,57,F,3,744184.88,2,6,alto,no
140116,20,48,M,3,1041030.95,1,4,alto,no
140488,7,19,U,2,25485.74,2,5,bajo,yes
140489,5,21,U,2,36911.03,1,4,bajo,yes
140683,16,49,F,3,260158.71,2,5,alto,no
140690,17,35,M,4,427585.75,2,5,alto,no
141417,11,38,F,4,103985.13,1,4,medio,no
141591,11,74,M,2,154313.84999999998,6,9,alto,no
141602,4,25,U,3,65739.73,6,9,medio,no
141643,14,30,M,2,85129.23999999999,2,5,medio,yes
142351,17,57,M,2,43349.66,1,4,medio,no
142579,10,38,F,2,69790.25,6,9,medio,no
142667,16,69,M,2,534500.2000000001,6,9,alto,no
142695,7,63,U,2,57311.97,4,7,medio,no
142725,7,67,U,3,145314.72999999998,2,5,alto,no
143218,8,30,M,2,44048.51,4,7,medio,no
143271,6,51,U,2,154084.19,6,9,alto,no
143610,5,46,U,2,25304.8,0,3,bajo,no
143688,7,46,U,2,85853.87,2,5,medio,no
143691,12,60,F,2,55401.83,6,9,medio,no
144169,9,29,M,4,58242.54,6,9,medio,no
144244,14,48,M,2,68273.31,1,5,medio,no
144678,5,46,U,2,51078.88,6,9,medio,no
144773,7,28,U,2,28423.86,6,9,bajo,no
145106,4,60,U,2,29587.32,1,4,bajo,no
145810,18,65,M,2,43786.1,2,5,medio,no
146072,26,59,F,3,188085.74,5,8,alto,no
146205,29,32,M,3,105217.61,6,9,medio,yes
146317,21,48,F,2,98473.48,0,3,medio,no
146390,14,34,F,2,54308.07,6,9,medio,no
146579,19,26,M,3,183804.17,4,7,alto,yes
146603,6,31,U,3,30729.62,2,5,bajo,no
147033,8,41,U,2,46541.46,0,3,medio,no
147077,15,79,M,2,106565.85,6,9,medio,no
147316,15,65,M,2,761213.7000000001,6,9,alto,no
147852,24,65,F,2,1246143.89,3,6,alto,no
148037,21,72,M,2,61995.51,5,8,medio,no
148076,15,65,M,2,617382.3400000001,4,7,alto,no
148099,5,29,U,2,70876.11,1,4,medio,no
148217,13,41,M,3,84753.41,3,6,medio,no
148347,16,60,F,2,41412.39,6,9,medio,no
148369,22,48,F,2,44267.27,1,4,medio,no
148391,8,64,U,2,744448.1900000001,1,4,alto,no
148445,9,64,M,2,535230.62,6,9,alto,no
148448,5,70,U,2,262147.86,6,9,alto,no
148850,4,32,M,3,119219.67,3,6,medio,no
148954,13,59,F,2,89263.33,3,6,medio,no
149108,5,27,U,2,49506.07,6,9,medio,no
149192,22,70,M,3,295442.16,3,6,alto,no
149265,6,24,F,2,24163.96,5,8,bajo,no
149593,6,30,U,2,57234.46,1,4,medio,no
149635,22,48,M,2,128928.35,3,6,medio,no
149685,6,45,U,2,59594.72,2,5,medio,no
150095,8,26,M,2,42303.69,6,9,medio,no
151250,23,57,M,2,1083331.0,5,8,alto,no
151444,7,31,U,2,34814.84,5,8,bajo,no
151897,33,58,M,3,329122.13,6,9,alto,no
152356,4,44,U,4,56447.66,5,8,medio,no
152661,5,26,U,2,64038.27,6,9,medio,no
153841,6,29,F,2,52767.4,0,3,medio,no
154143,6,38,U,3,36648.38,1,4,bajo,no
154147,33,65,F,3,229251.12,6,9,alto,no
154150,19,40,F,3,76522.39,0,3,medio,no
154458,6,42,U,2,57851.96,6,9,medio,no
154640,15,38,F,2,148604.08000000002,0,3,alto,no
154658,11,48,U,2,66119.51999999999,0,3,medio,no
154782,6,66,F,2,208699.65,6,9,alto,no
154809,27,65,M,2,116655.67,0,3,medio,no
155526,21,66,M,2,31732.32,4,7,bajo,no
156105,21,51,U,3,343545.97,6,9,alto,no
156894,5,69,U,2,143468.91999999998,5,8,alto,no
156945,28,66,F,3,134829.61,1,4,medio,no
157106,5,28,F,2,28442.11,6,9,bajo,no
157209,4,63,M,2,146564.77000000002,0,3,alto,no
157852,23,59,F,2,26384.24,0,4,bajo,no
157871,15,35,M,2,438104.27,1,4,alto,no
158047,18,55,M,2,68700.53,6,9,medio,no
158141,13,66,M,2,125099.89,2,5,medio,no
158201,4,64,F,2,38205.89,5,8,medio,no
159268,22,61,M,3,212553.62,5,8,alto,no
159558,12,60,U,2,410092.29,6,9,alto,no
159617,12,43,M,2,26257.65,2,5,bajo,no
159687,28,56,U,2,271369.13,0,3,alto,no
159728,13,52,F,2,268991.34,5,8,alto,no
159823,5,65,M,2,738268.03,3,7,alto,no
159875,4,59,M,2,96630.85,5,8,medio,no
159908,5,64,U,2,65018.8,0,4,medio,no
159970,5,34,U,2,63821.52,3,6,medio,no
160085,19,57,M,3,263987.48,0,3,alto,no
160144,16,70,F,3,132107.61,4,7,medio,no
160466,20,54,M,3,847428.9400000001,1,7,alto,no
160616,9,49,M,2,94940.21,4,7,medio,no
160654,20,53,F,2,75572.14,0,3,medio,no
160741,4,22,U,2,31005.81,6,9,bajo,no
160938,13,62,U,2,50854.72,1,4,medio,no
161074,4,23,F,2,23896.27,3,8,bajo,no
161108,13,40,F,2,27123.36,0,3,bajo,no
161127,14,48,F,2,242884.31,1,4,alto,no
161440,16,35,F,3,160477.90000000002,3,6,alto,no
161491,13,42,M,2,125664.23,1,4,medio,no
161771,6,37,U,2,38336.1,1,4,medio,no
161792,7,64,F,2,29617.99,3,6,bajo,no
162127,9,54,M,2,59844.18,6,9,medio,no
162388,20,25,F,2,90077.49,0,3,medio,yes
162575,20,46,M,2,249834.71,6,9,alto,no
162867,5,43,F,2,27471.06,4,7,bajo,no
162894,6,28,U,3,169388.56,6,9,alto,no
163907,7,67,U,2,264703.71,6,9,alto,no
164324,5,25,F,2,146967.69,4,7,alto,no
165301,6,67,U,2,41947.0,6,9,medio,no
165428,8,51,M,2,47008.52,0,3,medio,no
165765,6,28,U,3,274322.6,6,9,alto,no
165890,5,49,U,2,48838.22,6,9,medio,no
165900,5,62,U,3,150167.51,0,4,alto,no
166017,5,61,U,3,40643.15,5,8,medio,no
166154,15,63,F,2,23837.06,2,5,bajo,no
166289,11,75,M,2,63796.59,3,6,medio,no
166315,14,65,U,3,314156.24,6,9,alto,no
166702,21,30,F,3,289732.59,3,6,alto,yes
166715,5,68,U,2,25045.32,0,3,bajo,no
167496,7,59,F,2,60681.44,5,8,medio,no
168266,23,56,M,3,666583.76,2,5,alto,no
168727,11,30,F,2,573736.92,3,6,alto,no
168940,8,31,U,2,68019.95999999999,6,9,medio,no
168989,12,60,F,2,191000.26,4,7,alto,no
169185,7,34,U,2,33347.63,5,8,bajo,no
169560,11,46,M,2,41551.92,2,5,medio,no
169620,21,49,M,4,71357.01999999999,4,7,medio,no
169784,6,25,U,3,78860.83,4,7,medio,no
170383,6,26,U,3,37245.02,3,6,bajo,no
170462,18,61,F,2,43376.46,6,9,medio,no
170507,24,67,M,4,1463656.48,5,8,alto,no
170660,4,22,U,3,89587.83,3,6,medio,no
170798,21,48,M,4,615804.56,4,8,alto,no
170865,6,33,U,2,52452.02,3,6,medio,no
170895,4,49,M,3,51970.32,6,9,medio,no
170896,17,66,F,3,165791.77999999997,4,7,alto,no
171096,27,59,F,2,2235579.8,6,9,alto,no
171484,17,44,U,3,49978.85,4,7,medio,no
171492,15,73,M,2,180002.58000000002,6,9,alto,no
171583,15,44,F,2,125100.63,6,9,medio,no
171597,6,63,U,2,136947.61,1,4,medio,no
171971,9,23,M,2,36990.24,0,3,bajo,yes
172422,11,66,F,2,46031.94,0,3,medio,no
172858,4,30,U,2,42714.58,6,9,medio,no
173084,9,25,M,2,34266.399999999994,2,5,bajo,yes
173122,15,44,F,2,26526.77,4,7,bajo,no
173784,5,38,U,2,37187.05,2,5,bajo,no
174238,15,41,M,2,60722.05,1,4,medio,no
174244,13,37,M,2,51706.06,1,4,medio,no
174360,14,30,F,3,71603.95,2,5,medio,yes
174800,12,51,F,3,243961.1,0,3,alto,no
174806,3,32,U,3,176557.14,6,9,alto,no
175033,5,41,U,2,46193.27,0,3,medio,no
175128,7,49,U,3,58011.63,2,5,medio,no
175196,5,19,U,2,35618.6,2,5,bajo,yes
175625,7,46,U,2,264828.03,6,9,alto,no
175752,33,69,F,4,356141.94,2,5,alto,no
175784,26,76,M,2,242223.95,3,6,alto,no
175907,13,42,F,2,69070.79000000001,4,7,medio,no
176114,4,30,U,2,57637.17,3,6,medio,no
176808,5,49,F,2,307839.53,6,9,alto,no
176963,6,30,U,2,34015.1,1,4,bajo,no
176966,6,52,U,5,451736.42,6,9,alto,no
177581,30,47,F,2,121748.5,2,5,medio,yes
177765,10,30,M,3,144253.99,1,4,alto,no
177876,6,19,U,2,37795.9,1,4,medio,yes
177990,5,20,U,2,31800.91,6,9,bajo,yes
178125,5,33,F,2,31420.62,0,3,bajo,no
178214,7,45,U,3,64536.45,3,6,medio,no
178493,16,62,F,2,53574.67999999999,6,9,medio,no
178853,5,52,F,2,65634.04999999999,1,4,medio,no
179027,7,35,U,3,158064.33000000002,2,5,alto,no
179076,15,39,F,2,45695.07,1,4,medio,no
179119,4,54,U,2,125973.29,2,5,medio,no
179358,15,53,M,2,35680.14,1,4,bajo,no
179489,16,42,F,2,34903.24,4,7,bajo,no
179667,16,67,F,2,85341.08,5,8,medio,no
180142,4,53,U,2,56365.02,2,5,medio,no
180381,9,51,F,2,37935.97,2,5,medio,no
180404,11,26,M,3,139541.16,6,9,alto,yes
180425,8,26,U,2,32144.53,1,4,bajo,no
180953,28,62,M,3,28371.95,1,4,bajo,no
181125,30,63,F,2,208350.76,1,4,alto,no
181254,7,55,M,4,318329.98,6,9,alto,no
182074,11,36,F,2,87614.18,0,3,medio,no
182574,6,43,U,2,29755.23,4,7,bajo,no
182575,27,69,M,2,157295.7,6,9,alto,no
182591,19,73,F,2,254297.34000000003,6,9,alto,no
182739,12,62,M,2,313928.72,1,4,alto,no
183077,23,35,M,2,81565.28,3,6,medio,yes
183287,4,25,U,4,68351.92,6,9,medio,no
183399,5,53,M,3,79553.0,5,8,medio,no
183713,24,51,M,4,398062.26,6,9,alto,no
183720,10,27,M,2,63868.82,6,9,medio,yes
183855,12,36,M,2,31237.25,5,8,bajo,no
184127,5,44,U,2,82196.98999999999,3,6,medio,no
184211,5,25,U,2,45726.5,6,9,medio,no
184216,13,50,F,2,173285.46000000002,5,8,alto,no
184396,7,71,U,2,192600.66,6,9,alto,no
184701,6,33,U,2,52971.78999999999,0,3,medio,no
184963,5,31,U,2,149931.61,1,4,alto,no
185096,4,31,U,2,44973.61,6,9,medio,no
185553,5,67,U,2,134804.15,3,6,medio,no
185675,19,68,F,2,99672.15,5,8,medio,no
185881,11,45,F,2,45902.85,2,5,medio,no
185963,27,55,F,2,76686.18,2,8,medio,no
186246,12,55,F,2,29799.42,1,4,bajo,no
186550,14,45,M,2,29888.42,1,4,bajo,no
186612,5,44,U,2,42190.07,1,4,medio,no
186857,9,59,F,2,144091.78,4,7,alto,no
187308,10,60,M,3,49260.52,4,7,medio,no
187326,18,59,M,2,136955.9,5,8,medio,no
187498,14,37,M,2,27014.36,0,3,bajo,no
187547,14,56,F,5,74551.93,1,4,medio,no
187837,13,38,F,2,114040.44,3,6,medio,no
187901,11,66,M,2,166577.95,3,6,alto,no
187902,8,53,F,2,95526.97,3,6,medio,no
188427,8,54,U,2,121750.71,6,9,medio,no
188807,5,68,F,2,169774.43,2,5,alto,no
189053,8,67,M,2,33100.49,1,4,bajo,no
189267,21,54,F,2,35335.47,1,4,bajo,no
189299,27,60,F,2,77462.04000000001,3,6,medio,no
189571,15,36,F,2,274063.61,3,6,alto,no
189572,13,41,M,2,43014.28999999999,6,9,medio,no
190001,5,55,U,2,30084.5,6,9,bajo,no
190197,15,71,M,2,276065.69,6,9,alto,no
190246,11,42,M,2,235451.0,0,3,alto,no
190580,7,72,U,2,69312.73999999999,5,9,medio,no
190598,5,36,U,3,100037.38,6,9,medio,no
191300,21,64,M,3,190549.46,3,6,alto,no
191373,13,65,F,2,82877.29999999999,6,9,medio,no
191619,7,33,U,2,27282.84,2,5,bajo,no
191749,20,52,F,4,104924.21,2,5,medio,no
191877,5,58,U,2,194366.68,5,8,alto,no
192049,13,30,M,2,73733.98,0,3,medio,yes
192160,27,71,U,2,162755.05,5,8,alto,no
192386,5,74,U,2,247467.92,4,7,alto,no
192518,23,48,M,2,24024.42,0,3,bajo,no
192577,9,42,M,2,136102.34999999998,6,9,medio,no
192654,27,58,F,2,113245.32,3,6,medio,no
192775,6,52,M,2,111922.64,0,3,medio,no
193054,16,46,F,2,69209.43,0,3,medio,no
193111,8,40,F,2,44121.28999999999,1,4,medio,no
193303,14,45,M,2,238849.79,5,8,alto,no
193305,14,55,F,2,102515.95,1,4,medio,no
193457,5,61,U,2,54614.76,6,9,medio,no
193613,17,40,F,3,702135.4700000001,6,9,alto,no
193835,27,84,F,2,54177.98,2,5,medio,no
194066,15,50,F,2,81520.07,3,6,medio,no
194329,17,55,M,2,43246.92,4,7,medio,no
194470,10,31,F,2,53882.5,1,4,medio,no
194686,9,68,M,2,41125.99,0,6,medio,no
194784,5,21,U,3,44365.85,1,5,medio,yes
194816,7,50,U,2,146353.58000000002,0,3,alto,no
195080,9,33,M,2,70048.68,2,5,medio,no
195166,22,38,M,2,27593.99,6,9,bajo,yes
195310,10,49,F,2,212499.94,2,5,alto,no
195446,8,26,U,2,43692.02,3,6,medio,no
195455,5,67,M,3,214385.99,6,9,alto,no
195655,6,20,U,3,92730.03,4,7,medio,yes
195714,22,59,F,2,44251.91,1,4,medio,no
196053,13,32,U,2,54154.15,4,7,medio,no
196103,6,30,U,2,42507.65,3,6,medio,no
196286,16,65,M,2,35480.69,3,6,bajo,no
196531,16,55,U,2,50479.64,1,4,medio,no
196635,6,19,U,2,28903.39,0,3,bajo,yes
196675,6,63,M,2,317904.57,6,9,alto,no
196865,12,46,U,2,39716.32,0,3,medio,no
196988,15,40,M,2,83309.85,1,4,medio,no
197335,11,52,F,2,87627.62,2,5,medio,no
197374,12,35,U,2,49494.51,0,3,medio,no
197518,8,53,F,2,27795.76,2,6,bajo,no
197560,6,41,U,3,27861.69,6,9,bajo,no
197793,5,31,U,2,105799.72,4,7,medio,no
197955,17,67,M,2,42310.67999999999,6,9,medio,no
198652,21,36,M,2,70382.72,3,6,medio,yes
198773,17,52,M,2,26732.55,6,9,bajo,no
198857,14,36,M,2,81154.4,2,5,medio,no
198932,14,38,F,2,42597.87,0,3,medio,no
198935,4,65,U,2,61573.14,3,6,medio,no
199386,10,48,U,2,65860.16,2,5,medio,no
200308,5,24,M,2,57203.1,3,6,medio,no
200352,34,71,U,2,198643.7,6,9,alto,no
200372,28,63,F,2,55306.66,2,5,medio,no
200598,6,49,U,2,88010.95999999999,0,3,medio,no
200604,8,63,U,3,489812.64,5,8,alto,no
200648,15,59,F,2,339025.55,0,3,alto,no
200698,13,31,M,2,28559.28,2,5,bajo,no
200707,2,50,U,2,48487.91,1,4,medio,no
201225,10,38,M,2,92898.44,3,6,medio,no
201392,21,66,M,2,79109.51999999999,5,8,medio,no
201394,21,25,F,4,59256.04,4,7,medio,yes
201447,13,48,F,2,35717.84,6,9,bajo,no
201641,21,66,M,3,822571.79,6,9,alto,no
201846,11,31,F,2,31019.26,6,9,bajo,no
201909,11,65,M,2,102134.3,2,5,medio,no
202856,23,49,U,2,152111.9,1,4,alto,no
202925,4,66,U,2,123518.58,4,8,medio,no
202973,13,33,F,2,37192.64,0,3,bajo,no
203027,22,59,M,3,118999.22,1,5,medio,no
203223,24,60,M,3,1113383.46,6,9,alto,no
203427,19,85,M,2,96027.49,6,9,medio,no
203500,15,50,M,2,77115.37,1,4,medio,no
203702,13,39,F,2,42529.62,0,3,medio,no
203797,6,57,F,2,83837.45,4,7,medio,no
204212,13,39,F,3,114666.86,6,9,medio,no
204361,11,33,M,3,66210.6,2,5,medio,no
204445,20,49,U,2,64196.72,0,3,medio,no
204496,19,23,M,2,32879.36,6,9,bajo,yes
204784,5,33,U,2,38221.94,0,3,medio,no
204888,7,57,U,2,67355.26999999999,6,9,medio,no
205273,5,30,U,2,32548.8,1,4,bajo,no
205429,6,20,U,2,40776.09,4,7,medio,yes
205563,15,66,F,2,29783.05,6,9,bajo,no
206428,18,50,M,2,71407.93,4,7,medio,no
206829,5,58,U,2,62565.74,3,6,medio,no
206871,7,27,U,2,66364.14,1,4,medio,no
207109,18,60,F,2,107655.04,3,6,medio,no
207261,20,62,F,2,54554.0,0,4,medio,no
207299,25,47,F,4,360694.41,5,8,alto,no
207387,34,75,F,2,1527807.52,2,5,alto,no
207416,4,37,M,2,113445.58,2,5,medio,no
207455,14,33,M,2,75649.36,6,9,medio,no
207721,25,27,M,2,97865.81,0,3,medio,yes
208156,21,72,M,3,1080413.04,6,9,alto,no
208237,7,34,U,2,43298.03999999999,0,3,medio,no
208307,20,61,M,2,274692.62,2,5,alto,no
208505,28,47,M,3,169379.89,6,9,alto,no
208525,15,51,M,2,100879.8,4,7,medio,no
208722,6,57,U,2,49300.06,0,3,medio,no
208784,11,60,F,2,23921.66,3,6,bajo,no
209090,13,38,F,2,40524.23,5,8,medio,no
209099,10,56,M,2,89626.3,1,4,medio,no
209462,6,36,U,2,60386.03,0,3,medio,no
209511,4,36,U,2,48219.92,6,9,medio,no
209532,15,69,F,2,269493.08,1,4,alto,no
210140,8,45,F,2,45537.0,0,3,medio,no
210141,16,81,M,4,431643.24,4,8,alto,no
210180,4,39,U,2,30501.68,0,3,bajo,no
210347,15,60,F,2,49930.9,6,9,medio,no
210473,6,45,F,2,43865.35,6,9,medio,no
210667,6,61,F,2,34735.17,1,4,bajo,no
211023,13,58,F,2,144396.47,2,7,alto,no
211380,8,67,U,2,195487.64,6,9,alto,no
211694,13,29,F,2,46312.07,2,5,medio,yes
211709,6,35,U,2,189060.35,1,4,alto,no
211786,15,35,F,2,66957.92,0,3,medio,no
212071,16,40,F,2,40767.98,6,9,medio,no
212654,6,29,U,2,53082.21,6,9,medio,no
213006,16,35,M,3,54993.17999999999,6,9,medio,no
213870,7,53,U,3,80485.6,6,9,medio,no
214083,16,35,M,2,46104.06,1,4,medio,no
214594,5,26,U,2,37282.85,6,9,bajo,no
